SUBEST_ID,Year,Density,SAVAreaHa,NDPD
SEV01,2012,4,0.00 ,
SOU01,2012,1,0.00 ,
SOU01,2012,2,0.00 ,
SOU01,2012,3,0.00 ,
SOU01,2012,4,1.70 ,
WIC01,2012,1,0.00 ,
WIC01,2012,2,0.00 ,
WIC01,2012,3,0.00 ,
WIC01,2012,4,0.00 ,
WST01,2012,1,0.00 ,
WST01,2012,2,0.00 ,
WST01,2012,3,0.00 ,
WST01,2012,4,0.00 ,
YRK01,2012,1,0.00 ,
YRK01,2012,2,0.00 ,
YRK01,2012,3,0.00 ,
YRK01,2012,4,0.00 ,
YRK02,2012,1,0.00 ,
YRK02,2012,2,0.00 ,
YRK02,2012,3,0.00 ,
YRK02,2012,4,0.00 ,
BAC01,2013,1,0.00 ,
BAC01,2013,2,0.00 ,
BAC01,2013,3,0.00 ,
BAC01,2013,4,0.00 ,
BIG01,2013,1,0.12 ,
BIG01,2013,2,16.90 ,
BIG01,2013,3,44.45 ,
BIG01,2013,4,37.16 ,
BSH01,2013,1,0.00 ,
BSH01,2013,2,0.00 ,
BSH01,2013,3,0.00 ,
BSH01,2013,4,0.00 ,
CB101,2013,1,0.00 ,
CB101,2013,2,0.00 ,
CB101,2013,3,0.00 ,
CB101,2013,4,0.00 ,
CB201,2013,1,0.00 ,
CB201,2013,2,0.00 ,
CB201,2013,3,0.00 ,
CB201,2013,4,0.00 ,
CB202,2013,1,0.00 ,
CB202,2013,2,0.00 ,
CB202,2013,3,0.00 ,
CB202,2013,4,0.00 ,
CB203,2013,1,0.00 ,
CB203,2013,2,0.00 ,
CB203,2013,3,0.00 ,
CB203,2013,4,0.00 ,
CB204,2013,1,0.00 ,
CB204,2013,2,0.00 ,
CB204,2013,3,0.00 ,
CB204,2013,4,0.00 ,
CB301,2013,1,0.00 ,
CB301,2013,2,0.00 ,
CB301,2013,3,0.00 ,
CB301,2013,4,0.00 ,
CB401,2013,1,43.56 ,
CB401,2013,2,66.29 ,
CB401,2013,3,82.16 ,
CB401,2013,4,375.65 ,
CB404,2013,1,0.00 ,
CB404,2013,2,0.00 ,
CB404,2013,3,0.00 ,
CB404,2013,4,0.00 ,
CB501,2013,1,0.00 ,
CB501,2013,2,0.00 ,
CB501,2013,3,0.00 ,
CB501,2013,4,0.00 ,
CB502,2013,1,0.00 ,
CB502,2013,2,0.00 ,
CB502,2013,3,0.00 ,
CB502,2013,4,0.00 ,
CB503,2013,1,3.71 ,
CB503,2013,2,5.43 ,
CB503,2013,3,7.76 ,
CB503,2013,4,0.49 ,
CB504,2013,1,0.00 ,
CB504,2013,2,0.00 ,
CB504,2013,3,0.00 ,
CB504,2013,4,0.00 ,
CB505,2013,1,0.00 ,
CB505,2013,2,0.00 ,
CB505,2013,3,0.00 ,
CB505,2013,4,0.00 ,
CB601,2013,1,0.00 ,
CB601,2013,2,0.00 ,
CB601,2013,3,0.00 ,
CB601,2013,4,0.00 ,
CB602,2013,1,0.00 ,
CB602,2013,2,0.00 ,
CB602,2013,3,0.00 ,
CB602,2013,4,0.00 ,
CB603,2013,1,0.00 ,
CB603,2013,2,0.00 ,
CB603,2013,3,0.00 ,
CB603,2013,4,0.00 ,
CB701,2013,1,7.06 ,
CB701,2013,2,4.98 ,
CB701,2013,3,10.94 ,
CB701,2013,4,8.82 ,
CB702,2013,1,0.00 ,
CB702,2013,2,0.00 ,
CB702,2013,3,0.00 ,
CB702,2013,4,0.00 ,
CB703,2013,1,12.94 ,
CB703,2013,2,69.92 ,
CB703,2013,3,13.61 ,
CB703,2013,4,1.59 ,
CB704,2013,1,0.00 ,
CB704,2013,2,0.00 ,
CB704,2013,3,0.00 ,
CB704,2013,4,0.00 ,
CB705,2013,1,10.23 ,
CB705,2013,2,0.13 ,
CB705,2013,3,0.33 ,
CB705,2013,4,0.00 ,
CB706,2013,1,0.00 ,
CB706,2013,2,0.00 ,
CB706,2013,3,0.00 ,
CB706,2013,4,0.00 ,
CB707,2013,1,0.00 ,
CB707,2013,2,0.00 ,
CB707,2013,3,0.00 ,
CB707,2013,4,0.00 ,
CB708,2013,1,1.28 ,
CB708,2013,2,2.17 ,
CB708,2013,3,1.01 ,
CB708,2013,4,0.00 ,
CB709,2013,1,0.00 ,
CB709,2013,2,0.00 ,
CB709,2013,3,0.00 ,
CB709,2013,4,0.00 ,
CB801,2013,1,0.00 ,
CB801,2013,2,0.00 ,
CB801,2013,3,0.00 ,
CB801,2013,4,0.00 ,
CHO01,2013,1,0.00 ,
CHO01,2013,2,0.00 ,
CHO01,2013,3,0.00 ,
CHO01,2013,4,0.00 ,
CHO02,2013,1,2.15 ,
CHO02,2013,2,8.31 ,
CHO02,2013,3,28.15 ,
CHO02,2013,4,43.48 ,
CHO03,2013,1,0.00 ,
CHO03,2013,2,0.00 ,
CHO03,2013,3,0.00 ,
CHO03,2013,4,0.00 ,
CHS01,2013,1,0.00 ,
CHS01,2013,2,0.00 ,
CHS01,2013,3,0.00 ,
CHS01,2013,4,0.00 ,
CHS02,2013,1,0.00 ,
CHS02,2013,2,0.00 ,
CHS02,2013,3,0.00 ,
CHS02,2013,4,0.00 ,
CHS03,2013,1,0.00 ,
CHS03,2013,2,0.00 ,
CHS03,2013,3,0.00 ,
CHS03,2013,4,0.00 ,
CHS04,2013,1,0.00 ,
CHS04,2013,2,0.00 ,
CHS04,2013,3,0.00 ,
CHS04,2013,4,0.00 ,
CHS05,2013,1,0.00 ,
CHS05,2013,2,0.00 ,
CHS05,2013,3,0.00 ,
CHS05,2013,4,0.00 ,
EAS01,2013,1,0.00 ,
EAS01,2013,2,0.00 ,
EAS01,2013,3,0.00 ,
EAS01,2013,4,0.00 ,
EAS02,2013,1,0.00 ,
EAS02,2013,2,0.00 ,
EAS02,2013,3,0.00 ,
EAS02,2013,4,0.00 ,
EAS03,2013,1,0.00 ,
EAS03,2013,2,0.00 ,
EAS03,2013,3,0.57 ,
EAS03,2013,4,0.00 ,
EAS04,2013,1,0.00 ,
EAS04,2013,2,0.00 ,
EAS04,2013,3,0.38 ,
EAS04,2013,4,0.00 ,
ELK01,2013,1,0.00 ,
ELK01,2013,2,0.00 ,
ELK01,2013,3,0.00 ,
ELK01,2013,4,0.00 ,
ELK02,2013,1,0.00 ,
ELK02,2013,2,0.00 ,
ELK02,2013,3,0.00 ,
ELK02,2013,4,0.00 ,
FSB01,2013,1,6.04 ,
FSB01,2013,2,8.87 ,
FSB01,2013,3,27.70 ,
FSB01,2013,4,8.03 ,
GUN01,2013,1,0.00 ,
GUN01,2013,2,0.00 ,
GUN01,2013,3,0.00 ,
GUN01,2013,4,0.00 ,
HNG01,2013,1,94.14 ,
HNG01,2013,2,206.86 ,
HNG01,2013,3,528.52 ,
HNG01,2013,4,615.74 ,
JMS01,2013,1,0.00 ,
JMS01,2013,2,0.00 ,
JMS01,2013,3,0.00 ,
JMS01,2013,4,0.00 ,
JMS02,2013,1,0.00 ,
JMS02,2013,2,0.00 ,
JMS02,2013,3,0.00 ,
JMS02,2013,4,0.00 ,
JMS03,2013,1,0.00 ,
JMS03,2013,2,0.00 ,
JMS03,2013,3,0.00 ,
JMS03,2013,4,0.00 ,
JMS04,2013,1,0.00 ,
JMS04,2013,2,0.00 ,
JMS04,2013,3,0.00 ,
JMS04,2013,4,0.00 ,
JMS05,2013,1,0.00 ,
JMS05,2013,2,0.00 ,
JMS05,2013,3,0.00 ,
JMS05,2013,4,0.00 ,
JMS06,2013,1,0.00 ,
JMS06,2013,2,0.00 ,
JMS06,2013,3,0.00 ,
JMS06,2013,4,0.00 ,
JMS07,2013,1,0.00 ,
JMS07,2013,2,0.00 ,
JMS07,2013,3,0.00 ,
JMS07,2013,4,0.00 ,
LCH01,2013,1,0.31 ,
LCH01,2013,2,0.58 ,
LCH01,2013,3,0.00 ,
LCH01,2013,4,0.00 ,
LYN01,2013,1,4.26 ,
LYN01,2013,2,0.00 ,
LYN01,2013,3,0.00 ,
LYN01,2013,4,0.00 ,
MAG01,2013,1,0.00 ,
MAG01,2013,2,0.00 ,
MAG01,2013,3,0.00 ,
MAG01,2013,4,0.00 ,
MAN01,2013,1,4.32 ,
MAN01,2013,2,7.43 ,
MAN01,2013,3,43.95 ,
MAN01,2013,4,45.51 ,
MID01,2013,1,0.00 ,
MID01,2013,2,0.00 ,
MID01,2013,3,0.00 ,
MID01,2013,4,0.00 ,
MNB01,2013,1,0.00 ,
MNB01,2013,2,0.00 ,
MNB01,2013,3,0.00 ,
MNB01,2013,4,0.00 ,
MOB01,2013,1,0.00 ,
MOB01,2013,2,0.00 ,
MOB01,2013,3,0.00 ,
MOB01,2013,4,0.00 ,
MOB02,2013,1,0.00 ,
MOB02,2013,2,0.00 ,
MOB02,2013,3,0.00 ,
MOB02,2013,4,0.00 ,
MOB03,2013,1,0.00 ,
MOB03,2013,2,0.00 ,
MOB03,2013,3,0.00 ,
MOB03,2013,4,0.00 ,
MOB04,2013,1,0.00 ,
MOB04,2013,2,0.00 ,
MOB04,2013,3,0.00 ,
MOB04,2013,4,0.00 ,
NAN01,2013,1,0.00 ,
NAN01,2013,2,0.00 ,
NAN01,2013,3,0.00 ,
NAN01,2013,4,0.00 ,
NAN02,2013,1,0.00 ,
NAN02,2013,2,0.00 ,
NAN02,2013,3,0.00 ,
NAN02,2013,4,0.00 ,
NAN03,2013,1,0.00 ,
NAN03,2013,2,0.00 ,
NAN03,2013,3,0.00 ,
NAN03,2013,4,0.00 ,
NAN04,2013,1,0.00 ,
NAN04,2013,2,0.00 ,
NAN04,2013,3,0.00 ,
NAN04,2013,4,0.00 ,
NAN05,2013,1,0.00 ,
NAN05,2013,2,0.00 ,
NAN05,2013,3,0.00 ,
NAN05,2013,4,0.00 ,
NOR01,2013,1,0.00 ,
NOR01,2013,2,0.00 ,
NOR01,2013,3,0.00 ,
NOR01,2013,4,0.00 ,
PAT01,2013,1,0.00 ,
PAT01,2013,2,0.00 ,
PAT01,2013,3,0.00 ,
PAT01,2013,4,0.00 ,
PAT02,2013,1,0.00 ,
PAT02,2013,2,0.00 ,
PAT02,2013,3,0.00 ,
PAT02,2013,4,0.00 ,
PAT05,2013,1,0.00 ,
PAT05,2013,2,0.00 ,
PAT05,2013,3,0.00 ,
PAT05,2013,4,0.00 ,
PAT06,2013,1,0.00 ,
PAT06,2013,2,0.00 ,
PAT06,2013,3,0.00 ,
PAT06,2013,4,0.00 ,
PAT07,2013,1,0.00 ,
PAT07,2013,2,0.00 ,
PAT07,2013,3,0.00 ,
PAT07,2013,4,0.00 ,
PAT08,2013,1,0.00 ,
PAT08,2013,2,0.00 ,
PAT08,2013,3,0.00 ,
PAT08,2013,4,0.00 ,
PAT11,2013,1,0.00 ,
PAT11,2013,2,0.00 ,
PAT11,2013,3,0.00 ,
PAT11,2013,4,0.00 ,
PAX01,2013,1,0.12 ,
PAX01,2013,2,0.00 ,
PAX01,2013,3,0.00 ,
PAX01,2013,4,0.00 ,
PAX02,2013,1,0.00 ,
PAX02,2013,2,0.00 ,
PAX02,2013,3,0.00 ,
PAX02,2013,4,0.00 ,
PAX03,2013,1,0.00 ,
PAX03,2013,2,0.00 ,
PAX03,2013,3,0.00 ,
PAX03,2013,4,0.00 ,
PAX04,2013,1,0.00 ,
PAX04,2013,2,0.00 ,
PAX04,2013,3,0.00 ,
PAX04,2013,4,0.00 ,
PIA01,2013,1,2.16 ,
PIA01,2013,2,14.73 ,
PIA01,2013,3,10.17 ,
PIA01,2013,4,0.00 ,
POC01,2013,1,0.00 ,
POC01,2013,2,0.00 ,
POC01,2013,3,0.00 ,
POC01,2013,4,0.00 ,
POC02,2013,1,0.00 ,
POC02,2013,2,0.00 ,
POC02,2013,3,0.00 ,
POC02,2013,4,0.00 ,
POC04,2013,1,16.63 ,
POC04,2013,2,36.22 ,
POC04,2013,3,67.14 ,
POC04,2013,4,75.13 ,
POT02,2013,1,25.27 ,
POT02,2013,2,37.08 ,
POT02,2013,3,150.82 ,
POT02,2013,4,31.15 ,
POT03,2013,1,0.00 ,
POT03,2013,2,0.63 ,
POT03,2013,3,0.00 ,
POT03,2013,4,0.00 ,
POT04,2013,1,1.15 ,
POT04,2013,2,6.76 ,
POT04,2013,3,6.36 ,
POT04,2013,4,40.65 ,
POT05,2013,1,0.00 ,
POT05,2013,2,0.00 ,
POT05,2013,3,0.00 ,
POT05,2013,4,0.00 ,
POT07,2013,1,0.00 ,
POT07,2013,2,0.00 ,
POT07,2013,3,0.00 ,
POT07,2013,4,0.00 ,
POT08,2013,1,0.00 ,
POT08,2013,2,0.00 ,
POT08,2013,3,0.00 ,
POT08,2013,4,0.00 ,
POT09,2013,1,0.00 ,
POT09,2013,2,0.00 ,
POT09,2013,3,0.00 ,
POT09,2013,4,0.00 ,
POT1,2013,1,0.00 ,
POT1,2013,2,0.00 ,
POT1,2013,3,0.00 ,
POT1,2013,4,0.00 ,
POT10,2013,1,0.00 ,
POT10,2013,2,0.00 ,
POT10,2013,3,0.00 ,
POT10,2013,4,0.00 ,
POT11,2013,1,0.00 ,
POT11,2013,2,0.00 ,
POT11,2013,3,0.00 ,
POT11,2013,4,0.00 ,
POT12,2013,1,0.00 ,
POT12,2013,2,0.00 ,
POT12,2013,3,0.00 ,
POT12,2013,4,0.00 ,
POT13,2013,1,0.00 ,
POT13,2013,2,0.00 ,
POT13,2013,3,0.00 ,
POT13,2013,4,0.00 ,
POT14,2013,1,0.00 ,
POT14,2013,2,0.00 ,
POT14,2013,3,0.00 ,
POT14,2013,4,0.00 ,
POT15,2013,1,0.00 ,
POT15,2013,2,0.00 ,
POT15,2013,3,0.00 ,
POT15,2013,4,0.00 ,
POT16,2013,1,0.00 ,
POT16,2013,2,0.00 ,
POT16,2013,3,0.00 ,
POT16,2013,4,0.00 ,
POT17,2013,1,0.00 ,
POT17,2013,2,0.00 ,
POT17,2013,3,0.00 ,
POT17,2013,4,0.00 ,
POT18,2013,1,0.00 ,
POT18,2013,2,0.00 ,
POT18,2013,3,0.00 ,
POT18,2013,4,0.00 ,
POT19,2013,1,0.00 ,
POT19,2013,2,0.00 ,
POT19,2013,3,0.00 ,
POT19,2013,4,0.00 ,
POT20,2013,1,0.00 ,
POT20,2013,2,0.00 ,
POT20,2013,3,0.00 ,
POT20,2013,4,0.00 ,
POT21,2013,1,0.00 ,
POT21,2013,2,0.00 ,
POT21,2013,3,0.00 ,
POT21,2013,4,0.00 ,
POT22,2013,1,0.00 ,
POT22,2013,2,0.00 ,
POT22,2013,3,0.00 ,
POT22,2013,4,0.00 ,
POT23,2013,1,0.00 ,
POT23,2013,2,0.00 ,
POT23,2013,3,0.00 ,
POT23,2013,4,0.00 ,
RHD01,2013,1,0.00 ,
RHD01,2013,2,0.00 ,
RHD01,2013,3,0.00 ,
RHD01,2013,4,0.00 ,
RPP01,2013,1,3.57 ,
RPP01,2013,2,53.42 ,
RPP01,2013,3,16.67 ,
RPP01,2013,4,12.01 ,
RPP02,2013,1,0.00 ,
RPP02,2013,2,0.00 ,
RPP02,2013,3,0.00 ,
RPP02,2013,4,0.00 ,
RPP03,2013,1,0.00 ,
RPP03,2013,2,0.00 ,
RPP03,2013,3,0.00 ,
RPP03,2013,4,0.00 ,
RPP04,2013,1,0.00 ,
RPP04,2013,2,0.00 ,
RPP04,2013,3,0.00 ,
RPP04,2013,4,0.00 ,
RPP05,2013,1,0.00 ,
RPP05,2013,2,0.00 ,
RPP05,2013,3,0.00 ,
RPP05,2013,4,0.00 ,
RPP06,2013,1,0.00 ,
RPP06,2013,2,0.00 ,
RPP06,2013,3,0.00 ,
RPP06,2013,4,0.00 ,
SAS01,2013,1,0.00 ,
SAS01,2013,2,0.00 ,
SAS01,2013,3,0.00 ,
SAS01,2013,4,0.00 ,
SEV01,2013,1,0.00 ,
SEV01,2013,2,0.00 ,
SEV01,2013,3,0.00 ,
SEV01,2013,4,0.00 ,
SOU01,2013,1,0.00 ,
SOU01,2013,2,0.00 ,
SOU01,2013,3,0.00 ,
SOU01,2013,4,0.00 ,
WIC01,2013,1,0.00 ,
WIC01,2013,2,0.00 ,
WIC01,2013,3,0.00 ,
WIC01,2013,4,0.00 ,
WST01,2013,1,0.00 ,
WST01,2013,2,0.00 ,
WST01,2013,3,0.00 ,
WST01,2013,4,0.00 ,
YRK01,2013,1,0.00 ,
YRK01,2013,2,0.00 ,
YRK01,2013,3,0.00 ,
YRK01,2013,4,0.00 ,
YRK02,2013,1,0.00 ,
YRK02,2013,2,0.00 ,
YRK02,2013,3,0.00 ,
YRK02,2013,4,0.00 ,
BAC01,2014,1,0.00 ,
BAC01,2014,2,0.00 ,
BAC01,2014,3,0.00 ,
BAC01,2014,4,0.00 ,
BIG01,2014,1,1.03 ,
BIG01,2014,2,7.12 ,
BIG01,2014,3,109.70 ,
BIG01,2014,4,15.77 ,
BSH01,2014,1,0.00 ,
BSH01,2014,2,0.00 ,
BSH01,2014,3,0.00 ,
BSH01,2014,4,0.00 ,
CB101,2014,1,0.00 ,
CB101,2014,2,0.00 ,
CB101,2014,3,0.00 ,
CB101,2014,4,0.00 ,
CB201,2014,1,0.00 ,
CB201,2014,2,0.00 ,
CB201,2014,3,0.00 ,
CB201,2014,4,0.00 ,
CB202,2014,1,0.00 ,
CB202,2014,2,0.00 ,
CB202,2014,3,0.00 ,
CB202,2014,4,0.00 ,
CB203,2014,1,0.00 ,
CB203,2014,2,0.00 ,
CB203,2014,3,0.00 ,
CB203,2014,4,0.00 ,
CB204,2014,1,0.00 ,
CB204,2014,2,0.00 ,
CB204,2014,3,0.00 ,
CB204,2014,4,0.00 ,
CB301,2014,1,0.00 ,
CB301,2014,2,0.00 ,
CB301,2014,3,0.00 ,
CB301,2014,4,0.00 ,
CB401,2014,1,11.99 ,
CB401,2014,2,79.10 ,
CB401,2014,3,147.58 ,
CB401,2014,4,231.80 ,
CB404,2014,1,0.00 ,
CB404,2014,2,0.00 ,
CB404,2014,3,0.00 ,
CB404,2014,4,0.00 ,
CB501,2014,1,0.00 ,
CB501,2014,2,0.00 ,
CB501,2014,3,0.00 ,
CB501,2014,4,0.00 ,
CB502,2014,1,0.00 ,
CB502,2014,2,0.00 ,
CB502,2014,3,0.00 ,
CB502,2014,4,0.00 ,
CB503,2014,1,1.19 ,
CB503,2014,2,36.25 ,
CB503,2014,3,99.86 ,
CB503,2014,4,1.46 ,
CB504,2014,1,0.00 ,
CB504,2014,2,0.00 ,
CB504,2014,3,0.00 ,
CB504,2014,4,0.00 ,
CB505,2014,1,0.00 ,
CB505,2014,2,0.00 ,
CB505,2014,3,0.00 ,
CB505,2014,4,0.00 ,
CB601,2014,1,0.00 ,
CB601,2014,2,0.00 ,
CB601,2014,3,0.00 ,
CB601,2014,4,0.00 ,
CB602,2014,1,0.00 ,
CB602,2014,2,0.00 ,
CB602,2014,3,0.00 ,
CB602,2014,4,0.00 ,
CB603,2014,1,0.00 ,
CB603,2014,2,0.00 ,
CB603,2014,3,0.00 ,
CB603,2014,4,0.00 ,
CB701,2014,1,3.40 ,
CB701,2014,2,11.21 ,
CB701,2014,3,20.74 ,
CB701,2014,4,17.22 ,
CB702,2014,1,0.00 ,
CB702,2014,2,0.00 ,
CB702,2014,3,0.00 ,
CB702,2014,4,0.00 ,
CB703,2014,1,20.24 ,
CB703,2014,2,57.43 ,
CB703,2014,3,60.39 ,
CB703,2014,4,34.18 ,
CB704,2014,1,0.00 ,
CB704,2014,2,0.00 ,
CB704,2014,3,0.00 ,
CB704,2014,4,0.00 ,
CB705,2014,1,8.89 ,
CB705,2014,2,1.14 ,
CB705,2014,3,31.51 ,
CB705,2014,4,2.23 ,
CB706,2014,1,0.00 ,
CB706,2014,2,0.00 ,
CB706,2014,3,0.00 ,
CB706,2014,4,0.00 ,
CB707,2014,1,0.00 ,
CB707,2014,2,0.00 ,
CB707,2014,3,0.00 ,
CB707,2014,4,0.00 ,
CB708,2014,1,0.94 ,
CB708,2014,2,1.46 ,
CB708,2014,3,5.91 ,
CB708,2014,4,1.79 ,
CB709,2014,1,0.00 ,
CB709,2014,2,0.00 ,
CB709,2014,3,0.00 ,
CB709,2014,4,0.00 ,
CB801,2014,1,0.00 ,
CB801,2014,2,0.00 ,
CB801,2014,3,0.00 ,
CB801,2014,4,0.00 ,
CHO01,2014,1,2.79 ,
CHO01,2014,2,27.54 ,
CHO01,2014,3,32.62 ,
CHO01,2014,4,59.85 ,
CHO02,2014,1,8.47 ,
CHO02,2014,2,15.69 ,
CHO02,2014,3,182.00 ,
CHO02,2014,4,401.85 ,
CHO03,2014,1,0.51 ,
CHO03,2014,2,1.31 ,
CHO03,2014,3,2.12 ,
CHO03,2014,4,8.43 ,
CHS01,2014,1,0.00 ,
CHS01,2014,2,0.00 ,
CHS01,2014,3,0.00 ,
CHS01,2014,4,0.00 ,
CHS02,2014,1,0.00 ,
CHS02,2014,2,0.00 ,
CHS02,2014,3,0.00 ,
CHS02,2014,4,0.00 ,
CHS03,2014,1,0.00 ,
CHS03,2014,2,0.00 ,
CHS03,2014,3,0.00 ,
CHS03,2014,4,0.00 ,
CHS04,2014,1,0.00 ,
CHS04,2014,2,0.00 ,
CHS04,2014,3,0.00 ,
CHS04,2014,4,0.00 ,
CHS05,2014,1,0.00 ,
CHS05,2014,2,0.00 ,
CHS05,2014,3,0.00 ,
CHS05,2014,4,0.00 ,
EAS01,2014,1,0.00 ,
EAS01,2014,2,0.00 ,
EAS01,2014,3,0.00 ,
EAS01,2014,4,0.00 ,
EAS02,2014,1,0.00 ,
EAS02,2014,2,0.46 ,
EAS02,2014,3,0.00 ,
EAS02,2014,4,0.00 ,
EAS03,2014,1,0.16 ,
EAS03,2014,2,0.29 ,
EAS03,2014,3,2.22 ,
EAS03,2014,4,5.37 ,
EAS04,2014,1,0.00 ,
EAS04,2014,2,1.40 ,
EAS04,2014,3,1.16 ,
EAS04,2014,4,5.21 ,
ELK01,2014,1,0.00 ,
ELK01,2014,2,0.00 ,
ELK01,2014,3,0.00 ,
ELK01,2014,4,0.00 ,
ELK02,2014,1,0.00 ,
ELK02,2014,2,0.00 ,
ELK02,2014,3,0.00 ,
ELK02,2014,4,0.00 ,
FSB01,2014,1,5.17 ,
FSB01,2014,2,24.10 ,
FSB01,2014,3,23.97 ,
FSB01,2014,4,24.86 ,
GUN01,2014,1,0.00 ,
GUN01,2014,2,0.00 ,
GUN01,2014,3,0.00 ,
GUN01,2014,4,0.00 ,
HNG01,2014,1,121.46 ,
HNG01,2014,2,45.25 ,
HNG01,2014,3,"1,759.37 ",
HNG01,2014,4,777.27 ,
JMS01,2014,1,0.00 ,
JMS01,2014,2,0.00 ,
JMS01,2014,3,0.00 ,
JMS01,2014,4,0.00 ,
JMS02,2014,1,0.00 ,
JMS02,2014,2,0.00 ,
JMS02,2014,3,0.00 ,
JMS02,2014,4,0.00 ,
JMS03,2014,1,0.00 ,
JMS03,2014,2,0.00 ,
JMS03,2014,3,0.00 ,
JMS03,2014,4,0.00 ,
JMS04,2014,1,0.00 ,
JMS04,2014,2,0.00 ,
JMS04,2014,3,0.00 ,
JMS04,2014,4,0.00 ,
JMS05,2014,1,0.00 ,
JMS05,2014,2,0.00 ,
JMS05,2014,3,0.00 ,
JMS05,2014,4,0.00 ,
JMS06,2014,1,0.00 ,
JMS06,2014,2,0.00 ,
JMS06,2014,3,0.00 ,
JMS06,2014,4,0.00 ,
JMS07,2014,1,0.00 ,
JMS07,2014,2,0.00 ,
JMS07,2014,3,0.00 ,
JMS07,2014,4,0.00 ,
LCH01,2014,1,2.88 ,
LCH01,2014,2,7.54 ,
LCH01,2014,3,13.33 ,
LCH01,2014,4,4.67 ,
LYN01,2014,1,0.00 ,
LYN01,2014,2,0.00 ,
LYN01,2014,3,0.00 ,
LYN01,2014,4,0.00 ,
MAG01,2014,1,0.00 ,
MAG01,2014,2,0.00 ,
MAG01,2014,3,0.00 ,
MAG01,2014,4,0.00 ,
MAN01,2014,1,7.71 ,
MAN01,2014,2,10.90 ,
MAN01,2014,3,56.85 ,
MAN01,2014,4,46.78 ,
MID01,2014,1,0.00 ,
MID01,2014,2,0.00 ,
MID01,2014,3,0.00 ,
MID01,2014,4,0.00 ,
MNB01,2014,1,0.00 ,
MNB01,2014,2,0.00 ,
MNB01,2014,3,0.00 ,
MNB01,2014,4,0.00 ,
MOB01,2014,1,0.00 ,
MOB01,2014,2,0.00 ,
MOB01,2014,3,0.00 ,
MOB01,2014,4,0.00 ,
MOB02,2014,1,0.00 ,
MOB02,2014,2,0.00 ,
MOB02,2014,3,0.00 ,
MOB02,2014,4,0.00 ,
MOB03,2014,1,0.00 ,
MOB03,2014,2,0.00 ,
MOB03,2014,3,0.00 ,
MOB03,2014,4,0.00 ,
MOB04,2014,1,0.00 ,
MOB04,2014,2,0.00 ,
MOB04,2014,3,0.00 ,
MOB04,2014,4,0.00 ,
NAN01,2014,1,0.00 ,
NAN01,2014,2,0.00 ,
NAN01,2014,3,0.00 ,
NAN01,2014,4,0.00 ,
NAN02,2014,1,0.00 ,
NAN02,2014,2,0.00 ,
NAN02,2014,3,0.00 ,
NAN02,2014,4,0.00 ,
NAN03,2014,1,0.00 ,
NAN03,2014,2,0.00 ,
NAN03,2014,3,0.00 ,
NAN03,2014,4,0.00 ,
NAN04,2014,1,0.00 ,
NAN04,2014,2,0.00 ,
NAN04,2014,3,0.00 ,
NAN04,2014,4,0.00 ,
NAN05,2014,1,0.00 ,
NAN05,2014,2,0.00 ,
NAN05,2014,3,0.00 ,
NAN05,2014,4,0.00 ,
NOR01,2014,1,0.00 ,
NOR01,2014,2,0.00 ,
NOR01,2014,3,0.00 ,
NOR01,2014,4,0.00 ,
PAT01,2014,1,0.00 ,
PAT01,2014,2,0.00 ,
PAT01,2014,3,0.00 ,
PAT01,2014,4,0.00 ,
PAT02,2014,1,0.00 ,
PAT02,2014,2,0.00 ,
PAT02,2014,3,0.00 ,
PAT02,2014,4,0.00 ,
PAT05,2014,1,0.00 ,
PAT05,2014,2,0.00 ,
PAT05,2014,3,0.00 ,
PAT05,2014,4,0.00 ,
PAT06,2014,1,0.00 ,
PAT06,2014,2,0.00 ,
PAT06,2014,3,0.00 ,
PAT06,2014,4,0.00 ,
PAT07,2014,1,0.00 ,
PAT07,2014,2,0.00 ,
PAT07,2014,3,0.00 ,
PAT07,2014,4,0.00 ,
PAT08,2014,1,0.00 ,
PAT08,2014,2,0.00 ,
PAT08,2014,3,0.00 ,
PAT08,2014,4,0.00 ,
PAT11,2014,1,0.00 ,
PAT11,2014,2,0.00 ,
PAT11,2014,3,0.00 ,
PAT11,2014,4,0.00 ,
PAX01,2014,1,0.00 ,
PAX01,2014,2,0.00 ,
PAX01,2014,3,0.00 ,
PAX01,2014,4,0.00 ,
PAX02,2014,1,0.00 ,
PAX02,2014,2,0.00 ,
PAX02,2014,3,0.00 ,
PAX02,2014,4,0.00 ,
PAX03,2014,1,0.00 ,
PAX03,2014,2,0.00 ,
PAX03,2014,3,0.00 ,
PAX03,2014,4,0.00 ,
PAX04,2014,1,0.00 ,
PAX04,2014,2,0.00 ,
PAX04,2014,3,0.00 ,
PAX04,2014,4,0.00 ,
PIA01,2014,1,2.88 ,
PIA01,2014,2,11.55 ,
PIA01,2014,3,31.81 ,
PIA01,2014,4,5.21 ,
POC01,2014,1,0.00 ,
POC01,2014,2,0.00 ,
POC01,2014,3,0.00 ,
POC01,2014,4,0.00 ,
POC02,2014,1,0.00 ,
POC02,2014,2,0.00 ,
POC02,2014,3,0.00 ,
POC02,2014,4,0.00 ,
POC04,2014,1,0.11 ,
POC04,2014,2,26.81 ,
POC04,2014,3,53.70 ,
POC04,2014,4,156.72 ,
POT02,2014,1,13.53 ,
POT02,2014,2,11.74 ,
POT02,2014,3,40.77 ,
POT02,2014,4,0.00 ,
